Image1,Image2,Label
w0092_s02_pLND_r02.png,w0092_s02_pLND_r03.png,1
w0025_s01_pWOZ_r03.png,w0142_s02_pWOZ_r01.png,0
w0031_s02_pPHR_r03.png,w0128_s01_pPHR_r02.png,0
w0094_s01_pPHR_r03.png,w0121_s02_pPHR_r02.png,0
w0066_s01_pLND_r02.png,w0066_s01_pPHR_r01.png,1
w0074_s01_pWOZ_r03.png,w0074_s02_pWOZ_r01.png,1
w0130_s01_pPHR_r01.png,w0130_s02_pWOZ_r01.png,1
w0093_s01_pWOZ_r01.png,w0093_s02_pWOZ_r02.png,1
w0069_s01_pLND_r01.png,w0069_s02_pPHR_r02.png,1
w0077_s01_pLND_r03.png,w0077_s02_pWOZ_r01.png,1
w0017_s01_pWOZ_r01.png,w0017_s01_pWOZ_r02.png,1
w0122_s01_pLND_r02.png,w0122_s01_pPHR_r01.png,1
w0136_s01_pPHR_r01.png,w0088_s01_pWOZ_r03.png,0
w0075_s01_pPHR_r01.png,w0154_s02_pPHR_r01.png,0
w0064_s01_pWOZ_r01.png,w0154_s02_pWOZ_r01.png,0
w0001_s01_pLND_r02.png,w0126_s01_pPHR_r01.png,0
w0043_s02_pWOZ_r01.png,w0043_s02_pWOZ_r02.png,1
w0138_s01_pLND_r01.png,w0089_s01_pPHR_r01.png,0
w0035_s01_pLND_r03.png,w0035_s01_pWOZ_r02.png,1
w0154_s02_pPHR_r02.png,w0061_s01_pPHR_r02.png,0
w0071_s02_pPHR_r01.png,w0071_s02_pWOZ_r03.png,1
w0091_s01_pPHR_r01.png,w0144_s01_pLND_r03.png,0
w0144_s02_pPHR_r01.png,w0144_s02_pWOZ_r03.png,1
w0083_s02_pWOZ_r03.png,w0152_s02_pPHR_r03.png,0
w0078_s02_pLND_r02.png,w0011_s01_pPHR_r02.png,0
w0152_s02_pPHR_r02.png,w0152_s02_pWOZ_r03.png,1
w0031_s01_pWOZ_r01.png,w0031_s02_pPHR_r03.png,1
w0080_s01_pPHR_r03.png,w0080_s01_pWOZ_r01.png,1
w0062_s01_pWOZ_r01.png,w0136_s02_pWOZ_r03.png,0
w0006_s02_pLND_r01.png,w0006_s02_pWOZ_r01.png,1
w0149_s01_pPHR_r01.png,w0149_s02_pLND_r03.png,1
w0015_s02_pWOZ_r03.png,w0076_s02_pLND_r02.png,0
w0033_s01_pWOZ_r01.png,w0033_s02_pWOZ_r03.png,1
w0078_s02_pLND_r03.png,w0152_s02_pLND_r02.png,0
w0022_s01_pPHR_r03.png,w0022_s02_pLND_r01.png,1
w0010_s01_pLND_r03.png,w0001_s02_pPHR_r03.png,0
w0086_s02_pWOZ_r03.png,w0124_s01_pPHR_r03.png,0
w0029_s01_pLND_r01.png,w0029_s02_pWOZ_r02.png,1
w0128_s01_pLND_r01.png,w0128_s02_pWOZ_r02.png,1
w0134_s02_pLND_r02.png,w0148_s01_pLND_r02.png,0
w0142_s01_pWOZ_r02.png,w0142_s02_pWOZ_r03.png,1
w0064_s02_pPHR_r02.png,w0142_s02_pPHR_r02.png,0
w0030_s01_pPHR_r03.png,w0071_s01_pPHR_r03.png,0
w0123_s02_pLND_r02.png,w0123_s02_pWOZ_r01.png,1
w0027_s01_pLND_r02.png,w0152_s02_pLND_r01.png,0
w0082_s01_pPHR_r02.png,w0082_s02_pPHR_r01.png,1
w0006_s01_pLND_r01.png,w0010_s01_pWOZ_r02.png,0
w0010_s01_pLND_r02.png,w0010_s02_pWOZ_r02.png,1
w0148_s02_pPHR_r03.png,w0148_s02_pWOZ_r03.png,1
w0029_s02_pLND_r01.png,w0029_s02_pWOZ_r03.png,1
w0128_s01_pLND_r01.png,w0092_s02_pWOZ_r03.png,0
w0087_s02_pLND_r02.png,w0012_s02_pWOZ_r02.png,0
w0018_s01_pLND_r02.png,w0018_s01_pWOZ_r01.png,1
w0010_s01_pLND_r01.png,w0010_s02_pWOZ_r01.png,1
w0086_s01_pWOZ_r03.png,w0076_s01_pWOZ_r03.png,0
w0028_s02_pWOZ_r03.png,w0134_s01_pLND_r02.png,0
w0017_s01_pPHR_r01.png,w0017_s02_pPHR_r03.png,1
w0091_s02_pWOZ_r01.png,w0095_s02_pWOZ_r01.png,0
w0020_s01_pWOZ_r02.png,w0126_s02_pWOZ_r03.png,0
w0085_s01_pWOZ_r03.png,w0085_s02_pPHR_r02.png,1
w0004_s01_pPHR_r01.png,w0004_s01_pWOZ_r01.png,1
w0009_s01_pWOZ_r03.png,w0063_s01_pLND_r02.png,0
w0147_s01_pLND_r01.png,w0148_s02_pLND_r03.png,0
w0121_s01_pLND_r02.png,w0147_s01_pPHR_r02.png,0
w0129_s02_pWOZ_r01.png,w0030_s01_pLND_r03.png,0
w0030_s01_pPHR_r02.png,w0030_s02_pLND_r02.png,1
w0005_s01_pPHR_r01.png,w0126_s01_pLND_r01.png,0
w0092_s01_pPHR_r01.png,w0092_s02_pLND_r03.png,1
w0031_s02_pLND_r02.png,w0031_s02_pPHR_r01.png,1
w0012_s02_pLND_r03.png,w0136_s01_pLND_r03.png,0
w0152_s02_pLND_r01.png,w0152_s02_pPHR_r02.png,1
w0148_s01_pLND_r03.png,w0023_s01_pPHR_r03.png,0
w0017_s01_pLND_r03.png,w0031_s01_pLND_r02.png,0
w0142_s02_pPHR_r03.png,w0142_s02_pWOZ_r02.png,1
w0134_s02_pPHR_r02.png,w0134_s02_pWOZ_r01.png,1
w0069_s02_pLND_r02.png,w0064_s01_pLND_r01.png,0
w0139_s02_pLND_r01.png,w0135_s02_pPHR_r03.png,0
w0138_s01_pPHR_r02.png,w0138_s01_pPHR_r03.png,1
w0005_s01_pLND_r01.png,w0034_s02_pWOZ_r01.png,0
w0015_s01_pLND_r01.png,w0015_s02_pLND_r01.png,1
w0035_s02_pLND_r01.png,w0128_s02_pLND_r01.png,0
w0024_s01_pWOZ_r01.png,w0018_s01_pPHR_r01.png,0
w0155_s02_pLND_r03.png,w0155_s02_pWOZ_r03.png,1
w0010_s01_pLND_r01.png,w0010_s02_pPHR_r03.png,1
w0018_s01_pLND_r03.png,w0018_s02_pPHR_r03.png,1
w0153_s01_pWOZ_r02.png,w0069_s02_pWOZ_r01.png,0
w0022_s02_pPHR_r02.png,w0022_s02_pWOZ_r02.png,1
w0078_s01_pLND_r02.png,w0144_s02_pWOZ_r01.png,0
w0135_s01_pWOZ_r03.png,w0135_s02_pLND_r01.png,1
w0009_s02_pLND_r03.png,w0009_s02_pPHR_r02.png,1
w0122_s01_pPHR_r02.png,w0145_s01_pLND_r01.png,0
w0069_s01_pWOZ_r02.png,w0069_s02_pWOZ_r02.png,1
w0138_s01_pWOZ_r03.png,w0138_s02_pLND_r02.png,1
w0035_s02_pLND_r02.png,w0035_s02_pPHR_r01.png,1
w0147_s01_pLND_r03.png,w0147_s01_pPHR_r03.png,1
w0069_s02_pLND_r02.png,w0069_s02_pWOZ_r02.png,1
w0069_s02_pWOZ_r02.png,w0011_s02_pWOZ_r02.png,0
w0143_s01_pLND_r03.png,w0143_s01_pWOZ_r01.png,1
w0017_s01_pWOZ_r02.png,w0004_s02_pLND_r02.png,0
w0006_s01_pWOZ_r03.png,w0005_s02_pWOZ_r01.png,0
w0069_s02_pPHR_r02.png,w0069_s02_pWOZ_r01.png,1
w0031_s01_pPHR_r01.png,w0031_s01_pWOZ_r03.png,1
w0076_s01_pLND_r02.png,w0076_s02_pWOZ_r01.png,1
w0087_s01_pPHR_r01.png,w0011_s01_pLND_r02.png,0
w0043_s01_pWOZ_r03.png,w0131_s01_pPHR_r02.png,0
w0088_s02_pPHR_r02.png,w0023_s02_pPHR_r03.png,0
w0043_s02_pLND_r03.png,w0034_s01_pWOZ_r03.png,0
w0092_s02_pPHR_r03.png,w0078_s01_pLND_r03.png,0
w0063_s01_pLND_r03.png,w0080_s02_pLND_r01.png,0
w0093_s02_pWOZ_r01.png,w0145_s01_pLND_r03.png,0
w0142_s01_pLND_r03.png,w0142_s01_pWOZ_r01.png,1
w0012_s01_pPHR_r01.png,w0012_s02_pPHR_r01.png,1
w0125_s01_pLND_r01.png,w0125_s01_pWOZ_r01.png,1
w0151_s02_pWOZ_r02.png,w0091_s02_pLND_r01.png,0
w0018_s01_pWOZ_r03.png,w0147_s01_pPHR_r03.png,0
w0070_s01_pLND_r03.png,w0070_s02_pPHR_r01.png,1
w0142_s02_pLND_r01.png,w0142_s02_pLND_r03.png,1
w0035_s01_pWOZ_r02.png,w0035_s02_pLND_r02.png,1
w0126_s01_pWOZ_r01.png,w0126_s01_pWOZ_r03.png,1
w0074_s02_pPHR_r02.png,w0074_s02_pWOZ_r01.png,1
w0139_s02_pPHR_r01.png,w0028_s02_pLND_r01.png,0
w0029_s01_pLND_r01.png,w0029_s02_pWOZ_r03.png,1
w0023_s01_pLND_r01.png,w0023_s02_pWOZ_r02.png,1
w0076_s01_pLND_r01.png,w0076_s02_pPHR_r02.png,1
w0125_s01_pWOZ_r02.png,w0093_s02_pWOZ_r01.png,0
w0092_s01_pLND_r03.png,w0043_s01_pWOZ_r02.png,0
w0145_s01_pPHR_r01.png,w0145_s02_pLND_r01.png,1
w0004_s01_pWOZ_r02.png,w0131_s02_pLND_r01.png,0
w0126_s01_pWOZ_r03.png,w0126_s02_pWOZ_r01.png,1
w0130_s01_pLND_r01.png,w0130_s01_pPHR_r03.png,1
w0038_s01_pPHR_r03.png,w0038_s02_pLND_r01.png,1
w0095_s02_pPHR_r01.png,w0085_s02_pPHR_r01.png,0
w0020_s01_pWOZ_r01.png,w0026_s01_pLND_r03.png,0
w0012_s01_pLND_r03.png,w0026_s01_pPHR_r03.png,0
w0018_s01_pLND_r03.png,w0018_s02_pWOZ_r03.png,1
w0023_s01_pWOZ_r03.png,w0011_s02_pLND_r01.png,0
w0022_s01_pLND_r02.png,w0005_s02_pPHR_r03.png,0
w0091_s01_pWOZ_r01.png,w0034_s02_pLND_r03.png,0
w0073_s02_pWOZ_r03.png,w0137_s01_pLND_r03.png,0
w0001_s01_pLND_r01.png,w0001_s02_pLND_r01.png,1
w0121_s01_pPHR_r02.png,w0121_s01_pPHR_r03.png,1
w0151_s02_pLND_r01.png,w0151_s02_pLND_r02.png,1
w0032_s01_pLND_r03.png,w0032_s02_pWOZ_r01.png,1
w0061_s02_pWOZ_r02.png,w0022_s02_pWOZ_r03.png,0
w0148_s02_pPHR_r03.png,w0154_s02_pLND_r03.png,0
w0016_s01_pLND_r02.png,w0016_s02_pWOZ_r03.png,1
w0038_s02_pWOZ_r02.png,w0145_s02_pWOZ_r03.png,0
w0139_s01_pPHR_r03.png,w0139_s02_pWOZ_r02.png,1
w0029_s01_pPHR_r03.png,w0029_s02_pPHR_r03.png,1
w0004_s01_pLND_r02.png,w0004_s01_pWOZ_r03.png,1
w0011_s01_pPHR_r03.png,w0011_s02_pWOZ_r02.png,1
w0154_s01_pPHR_r01.png,w0012_s02_pWOZ_r02.png,0
w0083_s01_pLND_r02.png,w0083_s01_pWOZ_r01.png,1
w0152_s01_pWOZ_r03.png,w0152_s02_pLND_r03.png,1
w0134_s01_pLND_r03.png,w0124_s01_pWOZ_r01.png,0
w0062_s02_pWOZ_r02.png,w0022_s01_pLND_r01.png,0
w0091_s01_pPHR_r02.png,w0091_s01_pPHR_r03.png,1
w0149_s01_pPHR_r02.png,w0028_s01_pWOZ_r02.png,0
w0013_s01_pWOZ_r02.png,w0013_s02_pLND_r03.png,1
w0151_s01_pLND_r02.png,w0043_s02_pWOZ_r03.png,0
w0030_s01_pPHR_r03.png,w0030_s02_pWOZ_r03.png,1
w0016_s02_pLND_r03.png,w0009_s02_pLND_r03.png,0
w0024_s01_pWOZ_r03.png,w0024_s02_pPHR_r03.png,1
w0063_s01_pWOZ_r01.png,w0063_s02_pPHR_r01.png,1
w0015_s02_pPHR_r02.png,w0011_s02_pPHR_r03.png,0
w0142_s01_pLND_r02.png,w0012_s02_pWOZ_r03.png,0
w0069_s02_pLND_r03.png,w0004_s01_pWOZ_r03.png,0
w0066_s02_pLND_r03.png,w0032_s02_pWOZ_r01.png,0
w0091_s02_pWOZ_r03.png,w0151_s01_pWOZ_r02.png,0
w0145_s01_pPHR_r02.png,w0122_s01_pLND_r01.png,0
w0032_s01_pWOZ_r02.png,w0032_s01_pWOZ_r03.png,1
w0094_s02_pPHR_r01.png,w0094_s02_pPHR_r03.png,1
w0076_s02_pLND_r03.png,w0156_s02_pLND_r03.png,0
w0029_s01_pLND_r03.png,w0131_s02_pLND_r03.png,0
w0082_s02_pLND_r03.png,w0082_s02_pPHR_r02.png,1
w0020_s02_pPHR_r01.png,w0020_s02_pPHR_r02.png,1
w0092_s01_pWOZ_r02.png,w0004_s02_pWOZ_r02.png,0
w0075_s02_pPHR_r03.png,w0124_s01_pWOZ_r01.png,0
w0086_s01_pPHR_r02.png,w0086_s02_pPHR_r02.png,1
w0028_s01_pLND_r01.png,w0028_s02_pPHR_r02.png,1
w0005_s01_pLND_r02.png,w0005_s02_pPHR_r03.png,1
w0001_s01_pPHR_r02.png,w0001_s02_pLND_r01.png,1
w0122_s01_pLND_r03.png,w0122_s02_pLND_r02.png,1
w0156_s02_pPHR_r03.png,w0012_s01_pWOZ_r03.png,0
w0144_s01_pLND_r03.png,w0144_s02_pPHR_r01.png,1
w0018_s01_pWOZ_r02.png,w0018_s02_pLND_r03.png,1
w0145_s02_pPHR_r01.png,w0145_s02_pWOZ_r03.png,1
w0156_s01_pWOZ_r02.png,w0131_s01_pPHR_r01.png,0
w0035_s02_pWOZ_r03.png,w0004_s02_pWOZ_r02.png,0
w0024_s02_pWOZ_r02.png,w0024_s02_pWOZ_r03.png,1
w0043_s02_pPHR_r03.png,w0061_s01_pWOZ_r02.png,0
w0070_s01_pWOZ_r03.png,w0066_s02_pLND_r02.png,0
w0003_s01_pPHR_r02.png,w0020_s02_pPHR_r03.png,0
w0043_s01_pLND_r03.png,w0043_s01_pPHR_r01.png,1
w0128_s02_pLND_r02.png,w0086_s02_pPHR_r03.png,0
w0136_s02_pPHR_r02.png,w0136_s02_pWOZ_r03.png,1
w0080_s01_pPHR_r03.png,w0128_s01_pWOZ_r01.png,0
w0144_s01_pLND_r02.png,w0144_s02_pLND_r02.png,1
w0086_s01_pPHR_r01.png,w0121_s01_pLND_r01.png,0
w0074_s01_pLND_r02.png,w0074_s02_pPHR_r01.png,1
w0124_s01_pLND_r02.png,w0031_s02_pPHR_r03.png,0
w0086_s02_pWOZ_r01.png,w0038_s02_pPHR_r01.png,0
w0066_s01_pLND_r02.png,w0066_s02_pLND_r02.png,1
w0038_s01_pLND_r03.png,w0122_s01_pWOZ_r03.png,0
w0063_s02_pPHR_r01.png,w0066_s02_pLND_r02.png,0
w0076_s01_pWOZ_r02.png,w0076_s02_pPHR_r02.png,1
w0147_s02_pPHR_r02.png,w0078_s01_pWOZ_r02.png,0
w0001_s02_pWOZ_r02.png,w0091_s02_pWOZ_r03.png,0
w0066_s01_pPHR_r03.png,w0086_s02_pPHR_r01.png,0
w0027_s01_pPHR_r03.png,w0092_s02_pPHR_r03.png,0
w0069_s01_pLND_r01.png,w0069_s01_pPHR_r03.png,1
w0043_s01_pPHR_r03.png,w0126_s01_pWOZ_r03.png,0
w0135_s01_pLND_r02.png,w0066_s02_pWOZ_r03.png,0
w0139_s01_pLND_r02.png,w0139_s01_pPHR_r03.png,1
w0006_s01_pPHR_r01.png,w0006_s02_pPHR_r02.png,1
w0089_s02_pWOZ_r03.png,w0013_s02_pWOZ_r01.png,0
w0077_s01_pPHR_r02.png,w0077_s01_pPHR_r03.png,1
w0071_s01_pPHR_r03.png,w0143_s01_pPHR_r02.png,0
w0070_s01_pPHR_r02.png,w0012_s02_pPHR_r02.png,0
w0139_s02_pPHR_r03.png,w0078_s02_pPHR_r02.png,0
w0130_s01_pLND_r02.png,w0015_s01_pLND_r03.png,0
w0121_s01_pPHR_r01.png,w0035_s01_pWOZ_r01.png,0
w0002_s01_pWOZ_r03.png,w0004_s02_pPHR_r01.png,0
w0143_s01_pLND_r03.png,w0143_s02_pPHR_r03.png,1
w0073_s01_pLND_r03.png,w0073_s02_pLND_r02.png,1
w0028_s01_pLND_r01.png,w0028_s01_pLND_r02.png,1
w0034_s02_pWOZ_r03.png,w0026_s02_pPHR_r01.png,0
w0142_s02_pLND_r01.png,w0142_s02_pWOZ_r03.png,1
w0094_s01_pLND_r02.png,w0080_s01_pPHR_r02.png,0
w0122_s01_pPHR_r03.png,w0122_s02_pLND_r02.png,1
w0029_s02_pLND_r02.png,w0080_s01_pWOZ_r02.png,0
w0063_s02_pLND_r01.png,w0125_s01_pPHR_r01.png,0
w0016_s02_pPHR_r03.png,w0016_s02_pWOZ_r03.png,1
w0153_s01_pLND_r03.png,w0153_s02_pPHR_r01.png,1
w0154_s01_pLND_r03.png,w0154_s01_pWOZ_r01.png,1
w0143_s01_pWOZ_r01.png,w0143_s01_pWOZ_r02.png,1
w0070_s01_pLND_r01.png,w0070_s02_pWOZ_r02.png,1
w0082_s02_pWOZ_r01.png,w0130_s02_pPHR_r02.png,0
w0027_s01_pWOZ_r01.png,w0076_s01_pPHR_r02.png,0
w0070_s01_pLND_r02.png,w0070_s01_pWOZ_r01.png,1
w0022_s02_pLND_r02.png,w0022_s02_pPHR_r01.png,1
w0129_s02_pPHR_r03.png,w0036_s01_pLND_r03.png,0
w0028_s02_pLND_r01.png,w0089_s01_pWOZ_r03.png,0
w0034_s01_pWOZ_r01.png,w0093_s02_pWOZ_r01.png,0
w0064_s02_pWOZ_r01.png,w0036_s02_pWOZ_r01.png,0
w0154_s01_pLND_r01.png,w0154_s02_pPHR_r01.png,1
w0144_s01_pLND_r02.png,w0082_s01_pPHR_r01.png,0
w0075_s01_pLND_r01.png,w0075_s02_pWOZ_r01.png,1
w0003_s01_pWOZ_r01.png,w0003_s02_pPHR_r03.png,1
w0143_s02_pPHR_r01.png,w0015_s01_pWOZ_r02.png,0
w0026_s02_pPHR_r02.png,w0026_s02_pWOZ_r03.png,1
w0064_s02_pPHR_r03.png,w0064_s02_pWOZ_r01.png,1
w0031_s01_pLND_r01.png,w0031_s02_pPHR_r02.png,1
w0156_s01_pLND_r02.png,w0156_s01_pPHR_r02.png,1
w0130_s01_pLND_r03.png,w0130_s02_pWOZ_r03.png,1
w0148_s01_pLND_r01.png,w0148_s02_pWOZ_r01.png,1
w0139_s01_pLND_r03.png,w0139_s02_pWOZ_r03.png,1
w0043_s02_pLND_r03.png,w0025_s02_pWOZ_r01.png,0
w0017_s01_pPHR_r01.png,w0138_s01_pLND_r02.png,0
w0066_s01_pLND_r02.png,w0066_s02_pLND_r01.png,1
w0125_s01_pLND_r03.png,w0125_s02_pLND_r01.png,1
w0130_s01_pWOZ_r02.png,w0128_s02_pPHR_r03.png,0
w0122_s01_pLND_r02.png,w0122_s02_pPHR_r01.png,1
w0153_s01_pPHR_r02.png,w0152_s02_pWOZ_r02.png,0
w0145_s02_pLND_r03.png,w0089_s02_pPHR_r01.png,0
w0038_s01_pLND_r02.png,w0010_s02_pWOZ_r01.png,0
w0025_s02_pLND_r01.png,w0025_s02_pWOZ_r02.png,1
w0135_s01_pPHR_r03.png,w0135_s02_pLND_r03.png,1
w0073_s01_pLND_r03.png,w0085_s01_pPHR_r03.png,0
w0062_s02_pLND_r01.png,w0062_s02_pPHR_r03.png,1
w0016_s02_pLND_r02.png,w0070_s01_pLND_r01.png,0
w0147_s02_pPHR_r03.png,w0147_s02_pWOZ_r03.png,1
w0033_s01_pPHR_r01.png,w0033_s02_pLND_r01.png,1
w0070_s01_pLND_r03.png,w0070_s02_pLND_r02.png,1
w0131_s02_pPHR_r03.png,w0131_s02_pWOZ_r02.png,1
w0016_s01_pWOZ_r01.png,w0016_s02_pLND_r03.png,1
w0063_s01_pLND_r03.png,w0063_s01_pPHR_r02.png,1
w0071_s01_pWOZ_r02.png,w0082_s01_pPHR_r03.png,0
w0034_s01_pPHR_r01.png,w0034_s02_pWOZ_r03.png,1
w0076_s01_pLND_r03.png,w0076_s02_pPHR_r02.png,1
w0005_s01_pLND_r03.png,w0005_s02_pWOZ_r02.png,1
w0143_s01_pLND_r02.png,w0063_s01_pWOZ_r02.png,0
w0062_s02_pPHR_r03.png,w0089_s01_pWOZ_r03.png,0
w0061_s01_pWOZ_r03.png,w0092_s01_pPHR_r01.png,0
w0155_s02_pPHR_r03.png,w0124_s01_pLND_r01.png,0
w0088_s01_pLND_r03.png,w0088_s02_pWOZ_r01.png,1
w0083_s02_pLND_r01.png,w0128_s01_pWOZ_r02.png,0
w0130_s01_pWOZ_r01.png,w0121_s01_pPHR_r02.png,0
w0035_s01_pLND_r02.png,w0012_s02_pPHR_r01.png,0
w0076_s01_pLND_r03.png,w0076_s02_pLND_r03.png,1
w0134_s01_pLND_r01.png,w0134_s01_pWOZ_r01.png,1
w0091_s02_pPHR_r02.png,w0080_s02_pLND_r02.png,0
w0126_s01_pLND_r01.png,w0126_s01_pPHR_r02.png,1
w0131_s01_pLND_r03.png,w0131_s01_pWOZ_r01.png,1
w0013_s01_pLND_r01.png,w0013_s01_pWOZ_r02.png,1
w0083_s02_pLND_r02.png,w0083_s02_pPHR_r02.png,1
w0006_s02_pPHR_r01.png,w0086_s01_pWOZ_r01.png,0
w0153_s01_pPHR_r02.png,w0153_s02_pPHR_r02.png,1
w0131_s01_pLND_r03.png,w0088_s02_pWOZ_r03.png,0
w0138_s02_pLND_r03.png,w0123_s01_pWOZ_r03.png,0
w0153_s01_pWOZ_r02.png,w0153_s01_pWOZ_r03.png,1
w0074_s02_pPHR_r03.png,w0073_s02_pLND_r01.png,0
w0009_s01_pLND_r02.png,w0009_s02_pLND_r01.png,1
w0029_s02_pLND_r02.png,w0149_s01_pWOZ_r01.png,0
w0010_s02_pWOZ_r02.png,w0089_s01_pLND_r03.png,0
w0089_s01_pPHR_r03.png,w0089_s01_pWOZ_r01.png,1
w0136_s01_pPHR_r02.png,w0136_s01_pWOZ_r02.png,1
w0156_s01_pLND_r02.png,w0147_s01_pPHR_r01.png,0
w0023_s01_pPHR_r01.png,w0023_s02_pWOZ_r03.png,1
w0061_s02_pPHR_r02.png,w0061_s02_pWOZ_r03.png,1
w0156_s01_pWOZ_r02.png,w0061_s02_pLND_r01.png,0
w0018_s02_pWOZ_r03.png,w0143_s02_pPHR_r02.png,0
w0023_s02_pWOZ_r02.png,w0143_s02_pPHR_r02.png,0
w0128_s01_pWOZ_r03.png,w0128_s02_pPHR_r03.png,1
w0085_s01_pLND_r03.png,w0085_s01_pWOZ_r02.png,1
w0070_s02_pPHR_r03.png,w0010_s01_pLND_r02.png,0
w0004_s02_pPHR_r02.png,w0004_s02_pWOZ_r03.png,1
w0126_s01_pPHR_r01.png,w0126_s02_pLND_r03.png,1
w0029_s02_pWOZ_r01.png,w0138_s02_pLND_r01.png,0
w0095_s02_pLND_r02.png,w0095_s02_pWOZ_r01.png,1
w0088_s02_pPHR_r03.png,w0094_s02_pWOZ_r01.png,0
w0138_s02_pLND_r01.png,w0138_s02_pPHR_r01.png,1
w0061_s01_pWOZ_r01.png,w0095_s01_pWOZ_r01.png,0
w0026_s01_pPHR_r03.png,w0026_s02_pPHR_r03.png,1
w0078_s01_pLND_r03.png,w0078_s02_pLND_r01.png,1
w0129_s01_pLND_r01.png,w0128_s02_pWOZ_r03.png,0
w0077_s01_pWOZ_r01.png,w0077_s02_pPHR_r02.png,1
w0043_s01_pLND_r02.png,w0043_s02_pPHR_r03.png,1
w0129_s01_pLND_r02.png,w0155_s01_pPHR_r03.png,0
w0135_s01_pPHR_r02.png,w0155_s02_pWOZ_r03.png,0
w0154_s01_pPHR_r03.png,w0010_s02_pLND_r02.png,0
w0136_s01_pLND_r03.png,w0136_s02_pPHR_r02.png,1
w0075_s01_pLND_r03.png,w0075_s02_pLND_r01.png,1
w0061_s02_pWOZ_r03.png,w0136_s01_pPHR_r03.png,0
w0076_s01_pLND_r03.png,w0136_s02_pWOZ_r03.png,0
w0145_s02_pPHR_r02.png,w0125_s01_pLND_r02.png,0
w0004_s02_pWOZ_r02.png,w0034_s02_pLND_r01.png,0
w0013_s01_pPHR_r02.png,w0131_s02_pPHR_r02.png,0
w0010_s01_pLND_r02.png,w0010_s01_pLND_r03.png,1
w0148_s02_pLND_r01.png,w0094_s01_pWOZ_r03.png,0
w0093_s01_pLND_r01.png,w0147_s01_pLND_r02.png,0
w0071_s01_pPHR_r02.png,w0148_s01_pWOZ_r02.png,0
w0131_s02_pLND_r01.png,w0027_s01_pLND_r01.png,0
w0038_s01_pWOZ_r03.png,w0071_s01_pPHR_r02.png,0
w0061_s01_pLND_r02.png,w0061_s02_pPHR_r01.png,1
w0034_s01_pLND_r03.png,w0034_s01_pPHR_r03.png,1
w0063_s02_pLND_r03.png,w0063_s02_pPHR_r02.png,1
w0147_s01_pWOZ_r01.png,w0147_s01_pWOZ_r02.png,1
w0024_s01_pPHR_r01.png,w0128_s02_pLND_r03.png,0
w0152_s01_pWOZ_r03.png,w0012_s02_pLND_r02.png,0
w0036_s01_pLND_r03.png,w0002_s02_pLND_r01.png,0
w0009_s02_pLND_r01.png,w0009_s02_pWOZ_r03.png,1
w0121_s01_pLND_r03.png,w0121_s01_pPHR_r02.png,1
w0122_s02_pWOZ_r01.png,w0064_s01_pLND_r01.png,0
w0126_s01_pWOZ_r03.png,w0125_s01_pWOZ_r01.png,0
w0032_s01_pPHR_r01.png,w0032_s02_pLND_r02.png,1
w0156_s01_pWOZ_r02.png,w0151_s01_pWOZ_r03.png,0
w0077_s01_pLND_r01.png,w0134_s01_pLND_r01.png,0
w0155_s01_pLND_r02.png,w0155_s01_pWOZ_r01.png,1
w0063_s02_pWOZ_r01.png,w0026_s02_pLND_r02.png,0
w0094_s02_pLND_r01.png,w0094_s02_pWOZ_r02.png,1
w0076_s01_pPHR_r03.png,w0076_s02_pLND_r03.png,1
w0147_s01_pLND_r02.png,w0147_s02_pPHR_r03.png,1
w0130_s01_pWOZ_r02.png,w0130_s02_pLND_r01.png,1
w0138_s02_pLND_r02.png,w0095_s01_pWOZ_r02.png,0
w0089_s01_pLND_r02.png,w0089_s01_pPHR_r02.png,1
w0064_s02_pLND_r03.png,w0064_s02_pWOZ_r03.png,1
w0155_s01_pPHR_r01.png,w0143_s01_pPHR_r03.png,0
w0038_s01_pWOZ_r03.png,w0078_s01_pWOZ_r03.png,0
w0129_s02_pPHR_r01.png,w0129_s02_pPHR_r02.png,1
w0082_s01_pLND_r02.png,w0086_s01_pLND_r01.png,0
w0006_s01_pWOZ_r03.png,w0043_s01_pLND_r02.png,0
w0133_s02_pLND_r02.png,w0074_s02_pPHR_r02.png,0
w0122_s02_pPHR_r02.png,w0151_s01_pPHR_r03.png,0
w0149_s02_pLND_r03.png,w0129_s01_pPHR_r03.png,0
w0133_s01_pLND_r02.png,w0133_s02_pPHR_r02.png,1
w0147_s02_pLND_r01.png,w0082_s01_pPHR_r02.png,0
w0134_s02_pLND_r01.png,w0003_s01_pPHR_r01.png,0
w0091_s02_pLND_r03.png,w0091_s02_pPHR_r02.png,1
w0013_s01_pLND_r02.png,w0031_s02_pLND_r01.png,0
w0086_s02_pWOZ_r02.png,w0153_s02_pLND_r01.png,0
w0133_s02_pPHR_r02.png,w0071_s01_pLND_r03.png,0
w0145_s02_pWOZ_r03.png,w0133_s01_pLND_r02.png,0
w0151_s02_pLND_r03.png,w0151_s02_pWOZ_r02.png,1
w0134_s01_pPHR_r03.png,w0070_s01_pLND_r01.png,0
w0028_s02_pLND_r01.png,w0006_s02_pWOZ_r01.png,0
w0010_s01_pWOZ_r01.png,w0010_s02_pLND_r03.png,1
w0129_s01_pLND_r02.png,w0129_s02_pPHR_r03.png,1
w0009_s02_pWOZ_r02.png,w0018_s02_pPHR_r03.png,0
